symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,dividend_yield_pct,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,per,pbr,roe_pct,consensus_rating,forecast_agreement,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,trust_fee_pct,aum,nisa_tsumitate_eligible,nisa_growth_eligible,installment_available,management_style,distribution_policy,yahoo_symbol,yahoo_symbol_note,yahoo_symbol_checked_at,yahoo_symbol_status,sector_gics,industry_gics,subindustry_gics,tse_33_industry,topix_17,smai_theme_tags,theme_confidence,theme_source,market_cap,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,nisa_growth_status,nisa_growth_verified,nisa_growth_as_of,nisa_growth_source,nisa_tsumitate_status,nisa_tsumitate_verified,nisa_tsumitate_as_of,nisa_tsumitate_source,average_volume,asset_class,region_exposure,is_hedged,per_source,per_as_of,per_quality,pbr_source,pbr_as_of,pbr_quality,roe_pct_source,roe_pct_as_of,roe_pct_quality,dividend_yield_pct_source,dividend_yield_pct_as_of,dividend_yield_pct_quality,market_cap_tier_source,market_cap_tier_as_of,market_cap_tier_quality,market_cap_source,market_cap_as_of,market_cap_quality,expense_ratio_pct_source,expense_ratio_pct_as_of,expense_ratio_pct_quality,aum_source,aum_as_of,aum_quality,average_volume_source,average_volume_as_of,average_volume_quality,data_quality_reasons,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source
WTRG,Essential Utilities Inc エッセンシャル ユーティリティーズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,utilities,utilities,Essential Utilities Inc エッセンシャル ユーティリティーズ,high_dividend,3.69,large,,,standard,"balanced,energy,high_dividend,utilities",18.82,1.52,8.34,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WTRG,,2026-06-25T22:54:22.115452+09:00,generated,Utilities,,,,,"energy,high_dividend,utilities",0.92,rule_sprint_v3_specific_theme_from_official_industry,10690126848,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1980983,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WTRG,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WTS,Watts Water Technologies A ワッツ ウォーター テクノロジーズ A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,industrial,industrial,Watts Water Technologies A ワッツ ウォーター テクノロジーズ A,dividend,0.67,large,,,standard,"balanced,industrial",28.24,5.08,18.94,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WTS,,2026-06-25T22:54:22.115452+09:00,generated,Industrials,,,,,industrial,0.86,rule_sprint_v3_representative_theme_from_smai_tags,12463150080,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,315279,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WTS,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WTTR,Select Water Solutions Inc A セレクト ウォーター ソリューションズ A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,Select Water Solutions Inc A セレクト ウォーター ソリューションズ A,dividend,1.16,mid,,,standard,"balanced,energy",85.38,2.33,2.1,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WTTR,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,2677954816,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1837511,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WTTR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WTW,Willis Towers Watson ウィリス タワーズ ワトソン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Willis Towers Watson ウィリス タワーズ ワトソン,dividend,1.11,large,,,standard,"balanced,financial",14.67,2.98,20.61,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WTW,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,financial,0.80,rule_backfill_v1,24517748736,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,748870,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WTW,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WU,Western Union ウエスタン ユニオン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Western Union ウエスタン ユニオン,high_dividend,11.59,mid,,,standard,"balanced,financial,high_dividend",5.98,2.68,47.66,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WU,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,"financial,high_dividend",0.80,rule_backfill_v1,2280463872,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,8685408,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WU,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WULF,Terawulf Inc テラウルフ インク,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Terawulf Inc テラウルフ インク,none,0,large,,,standard,"balanced,financial",138.16,,-22.16,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WULF,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,financial,0.80,rule_backfill_v1,12958178304,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,29757856,,,,yahoo,2026-06-01,confirmed,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WULF,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WVE,Wave Life Sciences ウエーブ ライフ サイエンシズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Wave Life Sciences ウエーブ ライフ サイエンシズ,none,0,small,,,standard,"balanced,healthcare",,2.38,-53.1,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WVE,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,1128438912,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,4903082,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WVE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WVVI,Willamette Valley Vineyards Inc ウィラメットバレー ビンヤーズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Willamette Valley Vineyards Inc ウィラメットバレー ビンヤーズ,none,0,micro,,,standard,"balanced,consumer",,0.59,-1.11,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WVVI,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,12284501,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,4137,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WVVI,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WW,WW International Inc WW インターナショナル,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,WW International Inc WW インターナショナル,none,0,micro,,,standard,"balanced,healthcare",1.55,0.52,,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WW,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,163779680,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,359045,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WW,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WWD,Woodward Inc ウッドワード,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,industrial,industrial,Woodward Inc ウッドワード,dividend,0.33,large,,,standard,"balanced,industrial",41.82,8.26,21.13,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WWD,,2026-06-25T22:54:22.115452+09:00,generated,Industrials,,,,,industrial,0.86,rule_sprint_v3_representative_theme_from_smai_tags,26089248768,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,784653,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WWD,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WWR,Westwater Resources ウェストウォーター・リソーシズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,materials,materials,Westwater Resources ウェストウォーター・リソーシズ,none,0,micro,,,standard,"balanced,materials",,0.36,-18.7,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WWR,,2026-06-25T22:54:22.115452+09:00,generated,Materials,,,,,materials,0.86,rule_sprint_v3_representative_theme_from_smai_tags,61797260,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,958801,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WWR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WWW,Wolverine World Wide Inc ウルヴァリン ワールドワイド,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Wolverine World Wide Inc ウルヴァリン ワールドワイド,dividend,2.25,small,,,standard,"balanced,consumer",14.27,3.49,29.24,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WWW,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,1412679808,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1065998,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WWW,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WYNN,Wynn Resorts ウィン リゾーツ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Wynn Resorts ウィン リゾーツ,dividend,0.98,large,,,standard,"balanced,consumer",29,,,,,WARN,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WYNN,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,10370888704,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1457862,,,,yahoo,2026-06-01,confirmed,,,missing,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WYNN,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
WYY,WidePoint Corporation ワイドポイント コーポレーション,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,technology,technology,WidePoint Corporation ワイドポイント コーポレーション,none,0,micro,,,standard,"balanced,technology",,9.5,-15.78,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,WYY,,2026-06-25T22:54:22.115452+09:00,generated,Information Technology,,,,,technology,0.80,rule_backfill_v1,200907520,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,139725,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,WYY,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XAIR,Beyond Air Inc ビヨンド エア,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Beyond Air Inc ビヨンド エア,none,0,micro,,,standard,"balanced,healthcare",,0.48,-2.4,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XAIR,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,6234646,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,321077,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XAIR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XBIO,Xenetic Biosciences Inc ゼネティック バイオサイエンシズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Xenetic Biosciences Inc ゼネティック バイオサイエンシズ,none,0,micro,,,standard,"balanced,healthcare",,0.98,-37.01,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XBIO,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,6745097,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,16179,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XBIO,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XBIT,XBiotech Inc エックスバイオテック,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,XBiotech Inc エックスバイオテック,none,0,micro,,,standard,"balanced,healthcare",18.62,0.53,-25.93,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XBIT,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,71402272,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,28104,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XBIT,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XBP,XBP Global Holdings Inc XBP グローバル ホールディングス,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,technology,technology,XBP Global Holdings Inc XBP グローバル ホールディングス,none,0,micro,,,standard,"balanced,technology",1.13,0.33,,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XBP,,2026-06-25T22:54:22.115452+09:00,generated,Information Technology,,,,,technology,0.80,rule_backfill_v1,27419556,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,15767,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XBP,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XCUR,Exicure Inc エクシキュア,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Exicure Inc エクシキュア,none,0,micro,,,standard,"balanced,healthcare",,5.18,-92.47,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XCUR,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,16444757,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,21761,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XCUR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XEL,Xcel Energy エクセル エナジー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,utilities,utilities,Xcel Energy エクセル エナジー,dividend,2.91,large,,,standard,"balanced,energy,utilities",22.91,2.1,9.59,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XEL,,2026-06-25T22:54:22.115452+09:00,generated,Utilities,,,,,"energy,utilities",0.92,rule_sprint_v3_specific_theme_from_official_industry,50834272256,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,5359058,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XEL,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XELA,Exela Technologies Inc エクセラ テクノロジーズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,technology,technology,Exela Technologies Inc エクセラ テクノロジーズ,none,0,micro,,,standard,"balanced,technology",,,,,,WARN,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XELA,,2026-06-25T22:54:22.115452+09:00,generated,Information Technology,,,,,technology,0.80,rule_backfill_v1,305261,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1577,,,,,,missing,,,missing,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XELA,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XELB,Xcel Brands Inc エクセル ブランズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Xcel Brands Inc エクセル ブランズ,none,0,micro,,,standard,"balanced,consumer",,0.71,-79.47,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XELB,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,10598212,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,347214,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XELB,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XENE,Xenon Pharmaceuticals Inc ゼノン ファーマシューティカルズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Xenon Pharmaceuticals Inc ゼノン ファーマシューティカルズ,none,0,mid,,,standard,"balanced,healthcare",,7.53,-37.53,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XENE,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,5473203200,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1146635,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XENE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XERS,Xeris Pharmaceuticals Inc ゼリス ファーマシューティカルズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Xeris Pharmaceuticals Inc ゼリス ファーマシューティカルズ,none,0,small,,,standard,"balanced,healthcare",88,,,,,WARN,MEDIUM,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XERS,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,1280140800,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1651485,,,,yahoo,2026-06-01,confirmed,,,missing,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XERS,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XFOR,X4 Pharmaceuticals Inc X4ファーマシューティカルズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,X4 Pharmaceuticals Inc X4ファーマシューティカルズ,none,0,small,,,standard,"balanced,healthcare",,2.41,-1.04,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XFOR,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,377278784,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,407862,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XFOR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
XGN,Exagen Inc エクサジェン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Exagen Inc エクサジェン,none,0,micro,,,standard,"balanced,healthcare",,6.54,-1.94,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:30:54.337254+09:00,,,false,true,,,,XGN,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,116208832,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,386237,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,XGN,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
